SalesID,ProductID,CampaignName,Category,Location
7f58187c-c8cd-4207-8122-f199297cc42e,516e6586-6fce-44f3-97fc-b0d7a019764b,normal day,Electronics,Bihar
aca5ec82-26a7-4881-908d-71f9f4449604,6da09876-ede3-49b7-9a23-4ed10145352f,valentines day,Clothing,Tamil Nadu
5acf54c8-4961-448e-90f9-4499f075d19e,27e207e4-0135-48e4-a1d1-33167b09f0a4,valentines day,Office Supplies,Chandigarh
6bbfa58d-dd99-4548-b8d5-658b3778334d,a5a229b8-5b1a-4e2c-989f-16cc25ce68d8,valentines day,Automotive,Andhra Pradesh
299ad6ed-a507-4e28-b53b-57f59c97859a,5ec9f430-0f4a-4c01-8e9f-d8ed1cedc9e6,thanks giving,Office Supplies,Tamil Nadu
9f1d2a8d-fb0c-45a9-90ad-c0081a646c85,65ed883e-f420-4148-aea1-0d871d3119b7,christmas and new year,Automotive,Tamil Nadu
0ce27be6-6cad-4c2f-bdc7-2061d960e567,8b6bd945-ac73-4880-ae19-69b34ca4b289,prime day,Home & Kitchen,Telangana
853c75af-e2e0-4342-8232-fbc0b681d2d3,7871417f-e36f-4693-9c09-4234ee7c79af,prime day,Automotive,Assam
f648ece8-4957-4f6b-963d-4d4655560028,8612d169-28c1-4845-b088-f4d78e386fad,season end sale,Home & Kitchen,Rajasthan
243786d5-ce44-40fb-9d61-0c7d62200bf3,1f399f61-c7cb-4479-89cd-a815a107200e,valentines day,Clothing,Sikkim
ced96548-2aa4-4ee9-a76f-d4dc3f143699,ace4ee4c-9fbb-4787-8fe8-266b470e0f4f,valentines day,Toys & Games,Tamil Nadu
2137b18b-94f6-45b4-a423-212d7d2b9cb8,526e35b5-46c2-42e1-93e3-08b597585dd8,prime day,Electronics,Jharkhand
877828d7-5ba2-4a24-b518-a2e2708eb83f,bb7d3f8f-5733-4c0a-b2d6-f14fc1eddbd5,season end sale,Home & Kitchen,Delhi
85e8e367-17e6-4ec0-a54c-6203c3b22737,6a4bfb52-04d0-411d-b7a1-df0b8b890a5b,prime day,Beauty & Personal Care,Jharkhand
6b6847d7-8c2b-4b1b-a546-9c2de86ff538,9207d697-3f51-4623-9507-9364fbe18cdd,valentines day,Toys & Games,Chhattisgarh
4dd44b80-857a-4e59-b3d4-618d7cfcdd11,4d8d3a29-1e0c-43b7-af74-dd923442d7b9,valentines day,Health & Wellness,Himachal Pradesh
bfe1c7ff-1a58-499d-8512-462cf4d61337,dd3592b5-ed19-49f8-9eef-949daffc7c70,thanks giving,Automotive,Tamil Nadu
cf518905-8fd0-42a5-a081-5db09e7a7c40,ad8292f8-7def-490d-a137-56d96afae560,normal day,Electronics,Kerala
020f8831-6fcc-4529-8ec1-6f5304830df0,f06c0857-8b01-4dcc-90a4-2f5717e7b632,normal day,Beauty & Personal Care,Rajasthan
cfe65f68-2fb4-473a-900c-69daf0983498,73bb8fa6-431b-4bb4-9250-1210648cd4e2,valentines day,Clothing,Sikkim
c35b8863-f0f9-4867-8f6c-0a8c6527bd07,e19cd442-892c-4c2b-8883-349f99e68b23,thanks giving,Books,Haryana
1dd4a924-1cb3-4395-8cf1-1aae7387edab,d3e3b37d-237b-4d82-a7cc-8120be754cb2,normal day,Sports & Outdoors,Delhi
bd675949-e8a9-4565-a7c1-e906d03ea17f,cbd1b030-e178-4d41-a5c0-a96a34993f1f,mother's day,Clothing,Gujarat
6865f2ed-f76c-4e7d-be48-a7dd915feb2a,67c25e43-3d7d-42b4-b69a-a2f607afa056,mother's day,Books,Kerala
442728f3-2120-4d05-8cb4-971d9334c144,cf996ef7-59f1-4852-b684-1714d612f0c1,season end sale,Clothing,Chhattisgarh
f203e9d9-f50b-4aa5-a7a4-35cc44381be3,ed71f5b5-5143-4dca-a6b2-6555c41024a0,valentines day,Health & Wellness,Punjab
78e4d874-0b26-4349-b650-5e54400f1bfd,b6533600-e714-4f79-9476-a575b52187d4,thanks giving,Automotive,Chandigarh
242f67be-c3ca-4ef6-9650-f63e78127504,daf97938-1139-4d8e-b641-525b2a77f3f9,christmas and new year,Beauty & Personal Care,Assam
b81a3c05-59eb-43e9-9a27-e2247c388cb8,bf08bf9c-7277-4d78-8ed2-2e02ed35647f,normal day,Office Supplies,Tripura
40c6d2fc-e314-405a-ad01-3d5923ac7bbd,1f595182-6c49-4d37-8c4c-e9634f85b279,christmas and new year,Beauty & Personal Care,Delhi
53978150-b6e3-4efb-8c7a-219090625f72,b45842ff-cda8-403d-bf16-79f4d572b03f,normal day,Office Supplies,Odisha
e4687847-efa9-4528-9258-f7148c07e1e1,2c950b2c-9665-4cb7-98cf-d49b0dc42892,valentines day,Beauty & Personal Care,Telangana
e0b4c1cc-01d7-4005-8869-36d1caf9e8e9,73279214-2696-4087-a3cb-6ba9dfa6f5a9,season end sale,Health & Wellness,Puducherry
9118d149-5465-4cc0-a61e-a88c06cfd86b,dd6ee92b-7294-475c-8215-7bea8b3999c1,valentines day,Clothing,Sikkim
60d011fd-b414-400c-8983-1caf9ec4a7b2,437e0967-3b55-4266-a9a7-ba3b18a03f15,prime day,Sports & Outdoors,Jharkhand
6fef2b6a-1ea0-4750-957a-edaaa37885ad,69527485-0375-45bd-b7aa-c48b11c24323,mother's day,Clothing,Meghalaya
43e4f547-fe60-4d7a-aa2a-7325400a2fc3,c7ec7bff-b1c1-4113-903b-c787d244274c,normal day,Electronics,West Bengal
0dd17d01-388d-4a2c-884f-0d6a6ef16c67,ca3701ae-d1fe-457a-81f0-cbd174a9e632,thanks giving,Electronics,Jharkhand
796f7738-8628-4a60-a97e-74dfad9f7da0,93732a99-0aaf-4c4d-ba41-e6f9d40ffcb5,prime day,Clothing,Punjab
9435484d-95e4-463f-9c1d-d659cc38527f,60c45f8b-7e24-421b-af8a-5e702e273f6b,christmas and new year,Beauty & Personal Care,Chhattisgarh
6798e83c-2b3e-4de1-98dd-7c7842294c10,00879ab8-258c-46fc-8315-5e3ac9094c3a,season end sale,Clothing,Kerala
d99a5813-a08f-43aa-a3eb-7b04c7006f3f,8b29e50b-96d0-42aa-b06f-7f21edf3f4fb,thanks giving,Office Supplies,Sikkim
3677065f-32c0-4e0c-b15f-a0c2b33bab3c,8b9f6baa-494c-4c0a-a128-3c0c5cd98443,christmas and new year,Toys & Games,Chandigarh
0efd7b8c-d9af-402e-9eab-2d1f0249f852,57cf44f8-6054-4926-80af-3b57a2a804fa,christmas and new year,Beauty & Personal Care,Delhi
619edff5-a889-4505-86cb-520aefcb5f13,7617c74d-f367-4a0f-9c9e-a07e133e0265,valentines day,Automotive,Uttar Pradesh
3170197d-2208-4125-b00a-78422c9ea3ad,a4d3b04f-fe44-49ab-bc9f-d96b93ce4e39,christmas and new year,Electronics,Madhya Pradesh
b2fb185d-8bee-4576-832f-373f2b63cb3e,1d155d12-de98-4417-ba02-da940b969615,mother's day,Sports & Outdoors,Karnataka
1cdac420-a031-457c-a85e-504c7b8b7b7a,ff8d19d3-e82b-4715-b69e-afc54261ff0e,season end sale,Health & Wellness,Assam
d6ade67b-4328-490f-8d8f-b5f16b7927b6,83e940d4-d35e-4f0c-8823-18e601d4c35d,christmas and new year,Electronics,Delhi
e2aa6d0d-4540-407d-ab46-a9eac64b9575,3453cbb7-d069-49be-a019-d61dd88a657b,valentines day,Beauty & Personal Care,Rajasthan
9bb473e3-c12c-4eb5-9df0-1a69ab9867fd,9c47908d-1624-4c2c-b4de-d799425cf04c,prime day,Sports & Outdoors,Manipur
8b0b759f-7322-44c5-80a8-e6cf39001068,07bbf283-28b0-4526-b0a2-34deb451f500,christmas and new year,Sports & Outdoors,Madhya Pradesh
6053af32-4962-48eb-a046-e8b656073e44,1b14f736-e92c-42c0-9b16-6969bdfa088a,thanks giving,Clothing,Maharashtra
5461d9dc-d08e-4f62-8438-2170e6d2089c,b3ec5105-717c-47d3-aacd-cd205e03fc49,prime day,Clothing,Odisha
6b2a8798-07f9-42db-bbae-f9a5285e626e,f778cdb7-bcb2-4949-8e57-a9e09d38fb77,mother's day,Electronics,Punjab
a0b40487-8c23-4907-b25a-22a7b29f5da5,120d51e9-4702-428f-9aeb-ad331dfc9eaa,normal day,Health & Wellness,Meghalaya
465cec04-5f9b-4757-bc61-53a1954311db,5ab63191-5b5d-494e-bc87-e63b29de9948,season end sale,Home & Kitchen,Jharkhand
216fc9d8-df5a-46d6-83fc-fea4537f9512,84460895-8afa-4fb9-a20f-e26f3b05c7f0,prime day,Clothing,Telangana
44f20812-15e3-4683-ad04-635219583d68,26ea0d0d-ff83-4e7b-aa0a-80c00d60df95,christmas and new year,Home & Kitchen,Arunachal Pradesh
ee08a970-4cb5-42b5-99f0-7ea2c0d77692,90113a03-fbca-4828-b49f-6d9a2dfe62a7,prime day,Electronics,Tripura
53632536-ba80-4055-9657-f9ee94c20760,cdde64f1-7cbd-444d-85cb-d0eb9e2623b1,christmas and new year,Office Supplies,Odisha
733c914a-6f96-48bd-8c93-0484cb47e4f4,c162220b-289b-4820-a2ae-ff0f1515efa9,mother's day,Health & Wellness,Uttarakhand
d28fad48-233e-4f09-ba9f-861480c03847,60a304f9-c8d1-4c52-8143-931c681dc813,normal day,Toys & Games,Telangana
6034d824-f32c-43b9-a6f0-cca113a5a340,8fbeadf0-d75e-4b65-9362-1475b86169e7,valentines day,Office Supplies,Gujarat
a2158777-e9cb-4c0b-920c-6c944423faf9,15ce237a-fe91-4813-b817-fb550e49bc1d,christmas and new year,Books,Tamil Nadu
bcb126a5-73d6-426c-bbd1-dc1b4c74f475,bf73b23f-7db5-4b5a-8312-7ea360244e6a,mother's day,Home & Kitchen,Goa
5fdee0ff-9582-4250-ad37-590051314177,0c51b880-d6e2-47bb-b6c8-e6e2b752df4e,christmas and new year,Electronics,Delhi
652b797e-2970-46f2-9e9a-eb4ef04ef23a,a44a2e29-9dab-473d-9e8f-0bb934f1b1b5,normal day,Automotive,Sikkim
6d8a7271-c020-4c1a-8a3f-a7588c052f76,0f2e1586-b9ab-4ec4-a51b-c99fe4deeb6b,prime day,Sports & Outdoors,Tripura
0b2a4a1f-d41b-4871-b5f1-ce611f20de57,65229b5a-0332-48f3-b49c-141acd812441,season end sale,Toys & Games,Chhattisgarh
b3faea6f-955d-48f3-9bd4-89416dd2ad3f,4ca3931a-5ce3-4fd5-8f83-d9917059b130,normal day,Sports & Outdoors,Mizoram
81349c55-ad15-4592-9d70-4b47f99f30bc,4dacf0b9-bd02-4d86-bf24-da489d9a2dc2,thanks giving,Sports & Outdoors,Manipur
1ff166db-3cd3-4a52-96b9-591c61ba63d2,2cf2bf14-bb11-46e0-92f4-28d13b2ac152,normal day,Electronics,Odisha
03938cac-0c12-4cdf-845d-8d1fac324631,c4c43ead-7b14-495b-ae09-dae5b81b1992,normal day,Health & Wellness,Odisha
2c2d1a35-25b4-467c-8ed9-c7e26c8d3da9,e19e6242-1b78-4c2f-b30f-f0f925765697,season end sale,Health & Wellness,Uttar Pradesh
fce17d2a-d180-4fff-93f2-bb2be3d075fb,1fcf1dd9-1e61-4e14-8cb9-c1e5b399c82c,valentines day,Books,Uttarakhand
e45f93f3-52d0-49c2-a9da-f85376488bb4,68a214dc-2c72-4439-8421-d37741f84db0,valentines day,Home & Kitchen,Puducherry
887f29d7-516f-44b7-b526-1dec004d0105,5c08b5d9-fad4-455e-b3ee-6ed0d767c9ad,christmas and new year,Books,Goa
bd3e0e76-347a-41d5-a242-f77eaa8038b5,19645a91-6c71-4813-a46d-599bfec08db5,valentines day,Clothing,Tamil Nadu
d6cb81b5-d900-4fd6-912e-1f56c37722b2,298587c4-a0bf-4151-a177-bacfc4b496d3,christmas and new year,Office Supplies,Jharkhand
f0c55c34-2863-44a7-90a5-6b3ac3caccce,8ac4ae65-a451-4efc-9386-80e3eb154930,prime day,Toys & Games,Odisha
9f3ef9bc-0d42-4936-b9ab-0d364c552303,9a25b0b5-2284-4f80-b875-3ee2a222f10d,normal day,Sports & Outdoors,Kerala
08ccb13a-71be-47c6-b718-6614c94b2e1f,e1812484-5e0e-49fb-be28-2ad18178d5fe,normal day,Electronics,Bihar
1a3027a0-4791-4aff-a1c3-7371fcbcd824,073aae10-90ce-4fdb-8687-cf250db6f6c1,mother's day,Beauty & Personal Care,Karnataka
41b65fba-15e7-45dd-9aef-2e5f7fe2d6ef,50f72d2b-0a42-498f-b0e7-b565e1a18aae,valentines day,Books,Telangana
72c31730-0a40-4b64-b45c-57a29bb708ac,7471bcd1-dcb3-43c0-a1ab-125315a9a33e,mother's day,Books,Arunachal Pradesh
e983f7fc-211a-4aae-ad22-95b43a27598b,e0bd491b-2d80-42d7-9cc0-211449ff4089,prime day,Books,Sikkim
fb93b840-8393-4f67-a28c-f4f0ec515e55,38c2eeee-358e-49e4-9a1c-b3c25a2dd20c,christmas and new year,Beauty & Personal Care,Arunachal Pradesh
8c530a97-2c7b-4af4-a0fd-12a8d1e0fcad,074fbad9-c2d9-4e0f-8ba7-a6c6ac4843a4,christmas and new year,Health & Wellness,Andhra Pradesh
56cafd9b-70ae-435f-a683-67beaccdd140,aa046f4f-fe39-4f55-9153-7dbd3017e239,thanks giving,Sports & Outdoors,West Bengal
32eb8d73-40ef-4e37-949f-2d6974c51258,3cc3f7b4-efb5-4032-8714-2e7c3ebdd074,prime day,Clothing,Punjab
3b7af387-c0ea-4cf6-a989-f6ffd65a9ec8,c40482c7-e2a2-454b-8e38-645cf289376d,thanks giving,Books,Mizoram
c4ac6f08-09ab-4257-8969-abd9ae09a35f,9dc4fc21-5ff1-423c-90f8-b7486069fa70,season end sale,Office Supplies,Sikkim
4f77e680-315c-4436-9f1c-83b38ffd1c73,ad719ee0-a126-43ec-a105-261eb46385f7,valentines day,Automotive,Chhattisgarh
ea5b8922-9da3-46d2-91e0-22551cfd0bec,463e16eb-b9c2-4da8-8a1c-155e4b313723,thanks giving,Office Supplies,Assam
d2fdaaef-65cf-45ae-ac7b-5067b9fc1603,49939310-6441-44c8-aa97-4a92d9503786,season end sale,Automotive,Odisha
3706a794-c0f8-477a-8005-514affebf0dc,148149b9-9f01-426c-83e5-0f2b676470ae,season end sale,Beauty & Personal Care,Delhi
0b35278f-5fe9-445a-8dd7-904d079dfa40,66492a5a-235f-432f-b4a4-28bfbf4b6c18,season end sale,Office Supplies,Andhra Pradesh
cc1ab218-1225-4034-99c7-1e7080509de0,ddb1e4de-497d-46fb-a514-0890e7ad6f55,christmas and new year,Home & Kitchen,Nagaland
a7fa7b71-94ac-4e53-bd02-b1d0793de10f,cc113ad0-4d35-40c6-9f76-dd3ce624cb6b,christmas and new year,Office Supplies,Delhi
49433692-5422-4fad-a7d1-f8e8bb7ca6f1,1a7d6745-2796-4dd3-bf33-e00691604fbc,thanks giving,Beauty & Personal Care,Puducherry
2cf27ba1-9bf2-4a55-b6fa-94abb2f39490,86e5d716-8032-4de4-956e-ad8700d9904d,season end sale,Office Supplies,Assam
b226f405-280f-4c83-9239-f8b5d22c83cc,e99404a0-2ea8-4875-8651-dd96d808cd3b,mother's day,Clothing,Haryana
4b1f8864-8f30-421e-ad42-1a35a3130c5e,7dbcb4ab-365e-4893-bd9b-f2ffb5446da3,prime day,Automotive,Jharkhand
1c307f08-cffc-4a27-acc6-7d529a30bf03,27dd724d-3da3-4054-aa05-39a5e5abad34,thanks giving,Toys & Games,Tripura
25eb12a0-a3f3-4263-94e3-c4b40b6c6d55,681fe349-c945-4c18-80fc-1da89fc244b8,christmas and new year,Automotive,Uttarakhand
db1cf435-ec91-4ff2-8b16-4a31b998368a,c6047f89-7423-4db9-a5e2-08c99b0e151d,valentines day,Toys & Games,Mizoram
80d1f6ce-104a-4d45-9232-55012fa3f496,9ed535db-4b12-4720-b551-538e64bc31fa,valentines day,Electronics,Goa
37d5657d-84ee-4b61-8201-c236614278c1,bdc69a54-6d71-442a-ae4c-0fb18c3462c6,mother's day,Automotive,Himachal Pradesh
9e379466-5fb1-4a85-b9d3-e95b22f93a86,1af116ee-b4be-4f32-86f3-01ef06578a72,prime day,Books,Punjab
ad4806c4-0191-4925-a284-1e790f39370a,ef5548ce-b7d3-40d7-aac1-c1e09789d343,thanks giving,Books,Jharkhand
edb07fb6-1e5d-419b-a88e-f3d877b1bc31,f9906730-6033-4f41-8810-fa9753f8ac74,christmas and new year,Beauty & Personal Care,Delhi
98c90f81-0a45-42d6-b79e-9af269cded60,12749cd4-2205-4ae0-b5e0-f54dd9657cfd,season end sale,Sports & Outdoors,Jharkhand
9034c220-9eea-487f-9489-97464efab4f3,fd0a4c87-34c6-4b5d-993e-74479d0ae69f,season end sale,Clothing,Himachal Pradesh
9d37bf4c-3a67-4285-9217-c91d20984435,bdfc5fba-d11c-435b-9704-3ff1b17864aa,prime day,Home & Kitchen,Mizoram
a7b8cd83-f416-4921-b065-534fd7ce6d1f,72d523da-b14c-4d04-abf3-51c8f4af6875,valentines day,Toys & Games,Chandigarh
fe33124c-c5d4-45a6-963f-c8a8394d9f22,9b582cd0-f3e9-4668-be19-07e1e1d43d87,normal day,Clothing,Punjab
174e6f29-3414-4d02-9c80-7652737f8675,cb3a4e29-1fb8-4500-90ad-4a5a0df11904,christmas and new year,Beauty & Personal Care,Tamil Nadu
df251cbf-092e-49d7-9664-75903d80570d,3a2d56a3-8db0-436d-b59f-2efb9d442691,prime day,Beauty & Personal Care,West Bengal
060079ae-52cf-4656-8cf2-859aa084c5e3,37f103fd-67cd-45df-b4af-8ade804c59bb,christmas and new year,Home & Kitchen,Punjab
ef53fac4-21a1-49e3-8a62-01d4961b5cf9,fc1681d5-99b4-49c0-9815-33c3a0ff643b,prime day,Beauty & Personal Care,Nagaland
63158c32-f375-4264-8573-95e49605caf7,e27db849-df79-4868-9859-d691148c7c2c,christmas and new year,Clothing,Haryana
73959140-d259-4c33-9ea4-02ed8d970508,b3e3ee6d-d32f-432c-aa1d-8ffa71e0178a,christmas and new year,Toys & Games,Gujarat
ee1459cb-9284-4109-ad39-e6e04c409e96,9b7a37c2-0114-48ac-b604-365426949001,christmas and new year,Books,Gujarat
e1e397d5-963b-4139-9a43-d20071a56e4e,27d66d29-0cc0-458a-95d3-c665bbd3d5fe,valentines day,Office Supplies,Sikkim
9b798a92-0f8b-4bee-a7ab-aee0d47dcda8,8091a79f-133b-4320-a3a6-386e5d7c162f,christmas and new year,Beauty & Personal Care,Kerala
eae5f8fe-1de6-460f-99d6-25594eacd19e,34911b08-54e4-432e-9a7f-7b8da70dcbb4,normal day,Home & Kitchen,Karnataka
5bd3deff-9925-408e-b5d2-3e5915157127,fe76fed7-97b6-43fd-9643-63d509015635,christmas and new year,Sports & Outdoors,Chhattisgarh
cdbb9ef2-94ba-4409-8e43-576a8624d3ef,31a7ab2d-9a4c-4f07-89f7-4575f80e9513,mother's day,Books,Haryana
4ab625cc-880c-4534-bc1e-625e5cefc465,858cca85-c09a-4fd1-8647-de292f6f302f,season end sale,Clothing,Mizoram
5dddc31b-dc07-4e1a-8a71-e46bd5cad2b0,8b7b4af5-e3f5-4e7b-91bf-f447cbb8f509,valentines day,Sports & Outdoors,Maharashtra
fd536b8d-a2a5-4aff-8b8f-f5e3f6758d07,cbba83dc-4403-4dd6-949f-6915b5485bd4,christmas and new year,Electronics,Himachal Pradesh
33bac122-0745-41f9-b31b-b6b878e2c101,31b27a7a-ea6a-4969-85fd-253682f9a82f,season end sale,Clothing,Goa
240d2b00-5842-4409-8e17-07e3a44b854b,8b38d70d-53f0-4296-8c8e-ff24e90179a2,valentines day,Clothing,Mizoram
a8bf9be7-2164-4bf2-a755-a68e15a05941,6fbb1ce1-7b8e-4250-8da4-2db5b26e83a3,valentines day,Books,Meghalaya
f4c933a6-22bf-419e-bc0e-3d985f3e65aa,dd886b20-0b92-4239-b5ea-950a1e14a721,prime day,Beauty & Personal Care,Delhi
07970a48-f423-436e-b649-479e46c614cf,0a3a7f2c-ee6a-47b3-a0e4-6f0e24108f1d,mother's day,Electronics,Jharkhand
82655f22-2b10-4ef3-8661-666965883773,c4e06523-0854-43cc-a4de-27428f43b378,thanks giving,Clothing,Tamil Nadu
a8ee99ee-5dc1-4a60-b448-504b36348e97,f7a98c04-865f-46ab-8320-d478fc14c4cf,christmas and new year,Clothing,Goa
38fb2073-1be1-44a3-8195-0986047c89d8,8a89869f-b4a3-4f71-8c5a-71d2e513af2d,mother's day,Health & Wellness,Andhra Pradesh
b44ab2af-8d15-4475-8eca-f75e1ee2824b,299acde7-9902-47ad-a362-94a42432e690,normal day,Toys & Games,Andhra Pradesh
9d282e1e-1400-4c20-97d8-740ec2d46e45,d2643a0a-55b9-437c-94c5-7a54ff72a54c,christmas and new year,Toys & Games,Tamil Nadu
0779f0db-1a14-47f0-a629-26c969123775,ad56c9a1-ab77-4fd0-bb4e-8c4b60c5d32e,christmas and new year,Electronics,Himachal Pradesh
b847ec34-54c1-4698-9abc-4f66da40d2c2,7a00c4a2-cff1-4b94-9117-4e37daa4d716,christmas and new year,Books,Tripura
09647841-eef7-4cdd-90a1-ac6379c0c6a5,e84b2b25-e303-4589-8948-3a372dc781af,valentines day,Home & Kitchen,Karnataka
5e22f6dd-b1e0-408e-b4e9-ab85fe0fee3c,721f7259-c818-4fe4-aa95-0a6c1b501feb,valentines day,Office Supplies,Himachal Pradesh
55135c51-893e-4024-93e3-3aa0b2d8c1c1,a1fc390b-2980-4e3b-8ddf-2eeb284c47b9,christmas and new year,Health & Wellness,Arunachal Pradesh
e1e9fe98-d5af-4262-89d5-a720238ca40e,50d52038-3d7f-472e-b5f8-b07001325513,normal day,Automotive,Jharkhand
5385d6e4-c3cf-434f-94c0-4ae1b8fb9c02,87794c49-0e82-4ef1-8347-fe645e224144,prime day,Office Supplies,Punjab
05472bcf-6e9a-4da7-a028-38f64e5cca42,376f4f62-1778-4901-a8e2-0491947f3937,christmas and new year,Clothing,Andhra Pradesh
ead238e0-6612-45f3-8975-741265c65093,3b853883-4edf-4956-a86d-66db2a26eea8,mother's day,Beauty & Personal Care,Gujarat
93191274-e624-4959-be38-4d1d433bc37e,726db8d2-bb1e-4c4f-9a40-9eee5b1398f6,normal day,Beauty & Personal Care,Delhi
d8c7a313-9a56-4314-8516-e98db903eb44,30520cbf-8732-4cf3-923d-3c0f470547e2,christmas and new year,Automotive,Himachal Pradesh
d39fb2f8-f653-4486-ab34-2a6800eaab64,d304628f-a186-4fbf-b9b1-23a258998fdc,prime day,Sports & Outdoors,Kerala
4f5a883d-52ee-4cf3-86cd-d734a4e70252,21130f3f-3212-40a2-990b-425683f22382,mother's day,Books,Odisha
2568a980-063f-420e-a9c0-522bfbd0aae8,8befc28a-c2b5-4d5a-8aa7-959f917e2b2c,season end sale,Toys & Games,Chandigarh
ca46974c-0192-4501-b9ab-132b59104120,896c3fee-b7d8-480e-88ad-ee60124014fb,christmas and new year,Clothing,Madhya Pradesh
3968c148-ba61-4375-9c32-6553577a2d3a,5a74520c-3a94-45bd-8e04-a1f8912daa19,thanks giving,Sports & Outdoors,Tamil Nadu
37c2bcb2-0903-4e23-a859-f1379bfe1ff1,fa849b3a-2e56-4c3d-8b1e-4b9bca903521,thanks giving,Health & Wellness,Maharashtra
45c172b3-5278-41a9-841a-163bd82ab5a9,3786e0f3-57cd-40c7-9c8f-1debd43c6f44,mother's day,Sports & Outdoors,Rajasthan
80dcc9b4-e20a-489f-a6db-1e9fd81fc95b,c0af941e-70bc-401b-b2fe-d86000b2ebef,thanks giving,Home & Kitchen,Arunachal Pradesh
8d7121e2-b6ae-4b42-a816-c407e6984a41,2322ed54-cc58-44c6-bc64-05cfb27e1b6a,valentines day,Home & Kitchen,Jharkhand
4508b56f-ee53-431c-95b1-9ece478214be,82f3a09e-22fb-4696-a6fe-d01ae831168f,valentines day,Home & Kitchen,Tripura
40726d85-b987-4060-b0dc-42dbe779cf49,e9650bde-6dd4-474c-a051-076eb27445f1,prime day,Office Supplies,Jharkhand
d011b5a3-f677-40e9-8d99-7b878c06ff95,92ecfb41-ddf3-4348-9516-af7fe8368280,prime day,Toys & Games,Chandigarh
63fbdd74-3548-4cc2-bf15-598184e79f9b,c71f1dfc-17e3-4489-924b-517246fad728,normal day,Office Supplies,Meghalaya
49774216-d2f7-4639-8131-211cac1e42ca,8d9c532a-ec27-4085-aa01-20fa3ee5c727,season end sale,Home & Kitchen,Mizoram
0b97fcc7-080b-432d-95ee-2643c9b5f117,ad565bef-350f-40bc-a1a4-751fa82602a8,normal day,Toys & Games,Rajasthan
feb0dab3-2373-47d7-8bb5-1c5198fcd5e0,abd1ac90-4907-4f7a-ac0c-284ea874c8ff,valentines day,Electronics,Gujarat
1ccc5f19-930d-4045-83de-c4c291380a60,a6531f61-df81-4f02-b56f-4cf330e4f043,thanks giving,Clothing,Mizoram
59b657ca-d57f-4ba7-9ed6-934a9c9fa779,c10b6ed6-a562-4338-a695-81661ad22d3d,normal day,Automotive,Sikkim
2fde9160-cf40-441e-8728-e5fa2bd4dd90,5d94970e-c1fe-4198-a98e-e2db9a5e369f,christmas and new year,Office Supplies,Chhattisgarh
7996b859-9ac7-41ce-ad6b-fb9e0fa2703e,f6907e03-e195-4446-8c50-d6a58277d8b1,prime day,Beauty & Personal Care,Himachal Pradesh
114da399-bbd3-4d8a-b4d2-c272e2ba28e3,6c8ad60a-da26-451b-8b59-1f8481dbcfa7,thanks giving,Automotive,Chhattisgarh
d8ba4bbf-1871-4d8c-b009-20f59e19b261,529178ca-df58-4ec4-9599-80b344a19828,mother's day,Health & Wellness,Nagaland
73acb4e0-93e6-466a-bdd6-2b075775ea75,e29bcc5a-11a9-49c2-80a5-659ce380f64e,valentines day,Automotive,Odisha
adde00c7-aab1-4ba5-bdff-5694869b4008,c2e22dcd-bb29-4974-b79d-c5841784968b,mother's day,Health & Wellness,Mizoram
61ae1c2a-c9d6-426d-badd-e19452958591,c8240e00-a861-4066-9f0f-843406ca04f3,mother's day,Health & Wellness,Kerala
b3f1a1cd-9a29-4797-bcf6-8e33ab96657b,52d1fbb3-f872-4b29-b162-fe1bd8b1076a,christmas and new year,Automotive,Assam
bdad301b-902d-47f5-8f19-96c8828009a9,3394acf7-4d48-450a-981b-e208d3f81351,season end sale,Office Supplies,Chhattisgarh
b4bdb570-9664-4191-90b0-453988c6361a,c2fe9107-2e01-4512-92a6-e4328ead9dd0,normal day,Automotive,Maharashtra
d6c260f4-74d7-4e99-99cc-517f33f6840f,76efbc6f-cadb-4f82-9d77-6b7eed96a905,season end sale,Beauty & Personal Care,Punjab
71e180cb-767b-4f81-9283-2920c647b1f1,c24238dc-1c4a-4d26-8027-e8a12420737d,christmas and new year,Beauty & Personal Care,Uttarakhand
7a5630e0-fc0a-4e9b-b759-8443cef1fe39,6d045508-7df0-478c-b106-4b70af1e5a25,normal day,Health & Wellness,Andhra Pradesh
588a77ad-5974-4b0d-8114-84ef075a8688,3ca37597-51e0-45e8-b0a1-211f31ab611e,season end sale,Sports & Outdoors,Gujarat
dfe34f5e-eeb6-4acd-817c-d55b2381fcae,8df83b0c-b0ca-49da-be5a-63b8b8bb6be9,christmas and new year,Home & Kitchen,West Bengal
2178efb4-b5fa-4a9b-ba98-ec46723dda17,0d65b225-a101-433b-8c93-6e1e3fbc02c7,valentines day,Toys & Games,Assam
6d5999e2-9fb8-43c9-8dd0-26301758751d,1c9e0a18-ad44-4a89-b679-6107536def93,christmas and new year,Office Supplies,Puducherry
9a525c9d-4293-4454-9093-2d2393b45de1,965f4fdd-9631-4cb2-bf23-0bdec5673599,christmas and new year,Health & Wellness,West Bengal
3389af82-a28c-470b-83b4-d7575962380c,1a4e0700-0ca3-48b8-9d50-0865cc5b00d3,mother's day,Electronics,West Bengal
1561d561-d083-4cb1-9669-d1c35c2d238b,cd3114da-6fe2-42bf-8821-accf045ea57b,valentines day,Beauty & Personal Care,Assam
