campaign_id,campaign_name,start_date,end_date,promotional_price,advertising_price,product_id
81811108-923a-446d-a20c-8c1ae50973b4,normal day,2018-08-20,2018-08-21,321.75,7173,7c5cc88d-dc68-4ed8-8726-162787a398a7
c2e62e17-4fe9-466b-b856-8908edc99082,normal day,2020-10-07,2020-10-08,94.31,5402,9fac2c79-0aa9-4f07-adb5-90a7da5674f3
1e26c11f-5261-4d84-94d5-7bf1dff473ce,normal day,2019-10-16,2019-10-17,207.22,6955,cb9cd700-2890-4b76-b51d-af88faf1c699
080954dd-546a-4c67-b27d-6ea8fe42598b,valentines day,2021-02-02,2023-02-20,1221.88,10235,81f04446-7b75-49c0-b3cd-ff7ce9576f36
c1e1fa4d-b65b-4a70-b3a3-f3f80d40aa65,christmas and new year,2023-12-23,2023-12-31,446.29,72184,6eac42a9-ddfd-4ab1-927e-b0c9fba71991
1c219505-9de2-4e82-a344-eac4a9842de4,prime day,2022-07-02,2023-08-01,2952.65,62548,1715f8d8-cb96-4fbc-a056-2c48910d2d18
60e61cb1-2cde-4797-a4cd-7291fc7f88d8,normal day,2020-09-17,2020-09-18,191.15,8593,6159f02e-93f1-4549-a6ce-09442996e5a5
6a7ac33f-af74-423d-b556-b9af3a843483,normal day,2023-09-13,2023-09-14,220.47,5551,315b7799-33f2-4c41-80ad-75870ae0fc4f
3926e5fc-b972-405a-a561-792374270a36,mother's day,2020-05-01,2023-05-15,764.94,14211,6295bf79-e954-43ca-8660-446da3d49ffb
58ebd0de-9583-4640-832d-bb590fd37fd5,normal day,2020-04-24,2020-04-25,560.4,6778,eaf0650b-b555-4891-9d76-801f7ae415e3
5e52e6ec-3380-4c6e-9292-0fb4c8849c3e,mother's day,2019-05-23,2023-05-15,5041.36,10455,b447fdd2-4905-4070-adb7-1400cd269b82
65c7386f-425d-4ff3-857b-0ecdc2fe24cf,mother's day,2018-05-26,2023-05-15,366.57,8699,cd07c924-a525-40b0-a233-26ce59708997
4a349ce5-ca98-44aa-828c-0c545b204984,valentines day,2023-02-26,2023-02-20,351.63,15194,f8dfb542-22cb-4642-8d39-14a8ac9d55e4
25ac33ff-e8ff-4b1b-a5f7-9acbf5ceb6d7,normal day,2021-10-13,2021-10-14,209.21,5949,d92ea3d5-2ed5-4307-a40d-3ba53fc54277
8bd86931-9f63-413d-bcac-46f2371b1eda,normal day,2022-01-25,2022-01-26,91.75,7157,c3ee690e-a302-4136-ad6e-717cb369619c
c5d3c296-04c3-49cc-afe4-c0c6c8ff3d74,christmas and new year,2018-12-25,2023-12-31,815.72,89825,8ec61131-69cd-4ccc-b408-88b7915e78cc
8cb359f3-4e9e-443d-a344-feddb1e9cd21,normal day,2022-11-09,2022-11-10,195.69,6738,e844a3fa-bd24-4512-b8ec-0d350205a393
6398b844-49cf-4173-bccc-90268be3564f,normal day,2022-08-23,2022-08-24,319.64,5357,9046b4bb-eb6d-420a-9621-3de5c25b1b65
2bdad669-5050-4a52-b499-04b11a520159,normal day,2019-09-20,2019-09-21,89.03,5943,aed42c8f-7ac6-47ef-8063-c920325c7288
5b8a1d10-07d5-4e0d-be20-abc82b90bbbd,normal day,2023-10-22,2023-10-23,269.01,9462,8d50f565-e484-4b29-9e55-8fa86e02fb6f
56072246-26a7-4f7d-a6be-c9e93131c2d3,prime day,2020-07-19,2023-08-01,685.15,74285,92def7c4-9fb4-488a-b607-7fca1f8eb945
b72e8937-9e93-4bad-83ce-39df623c4762,valentines day,2021-02-27,2023-02-20,793.84,14300,ef60c294-5655-4a56-a556-b1079a733939
1b9d510b-6b95-45a5-ac68-f3852e911c39,normal day,2018-01-03,2018-01-04,88.12,9695,142e69df-de51-45cc-b495-5703cb24b1a6
592450f7-d007-46ac-917f-e702ef0d1d9d,normal day,2018-04-09,2018-04-10,536.76,5486,5c23ed7c-0f78-45a2-9b64-a36c2ad9f606
c60a2098-32ba-4d87-ac3f-35e73ccd7c29,prime day,2020-07-21,2023-08-01,2216.4,86327,11d8320e-943a-4b64-9e6e-cfe79c9a9264
c773cd6a-6ef0-425d-ae86-0c93bf31a672,christmas and new year,2021-12-02,2023-12-31,7590.94,84194,52359eb2-db3d-493b-91d7-6707f9f292bd
cf15d14a-f23c-4ef8-b9cd-abbfecb3c9aa,normal day,2023-01-23,2023-01-24,589.82,5376,b44122d0-f5de-4b84-a589-578165687cfc
d2ff30cf-b540-44d7-a7fc-570eeb838e78,normal day,2023-04-26,2023-04-27,6181.93,8073,f3f77885-d079-42e2-b1c6-46c0b15b90a1
227d8500-54fa-46f3-8bf7-d9626774f1e3,normal day,2021-10-28,2021-10-29,116.35,5785,807db36d-d794-493e-a8a0-ad6af4be6593
1f5e05da-3a33-41cf-b620-bce3e89b0937,thanks giving,2022-11-24,2023-11-30,769.99,16453,e4bc347b-25a4-4572-b832-e388b3e73cd8
ee86014d-f758-4fa5-ad02-717ac978bd8f,normal day,2019-11-03,2019-11-04,159.93,5411,efa2b617-5075-4f9d-b9d5-d1eadb66e99a
e7a595d2-28f3-4c67-8ca2-1cbcc4658787,normal day,2019-01-22,2019-01-23,69.35,6129,af1e00e7-b283-4d90-9ce4-0556bd6b9c85
59d80ae1-083d-436b-ad4b-b88d5586e004,thanks giving,2021-11-17,2023-11-30,472.9,7352,6dda374b-d628-407f-b600-44d595f858cd
02c1eb65-32a0-4d83-b977-792a43a464ba,season end sale,2018-06-14,2023-07-31,2656.76,54642,054aa9f5-e7b0-4c8c-a37f-b4f3d641be56
bc996aa2-a525-4b5c-8048-a44510a9c0e2,normal day,2022-09-20,2022-09-21,217.15,7104,70a7964e-da36-42a4-9a7f-3eb2f82dc55d
f3021738-faa6-4ffb-adfe-c271d6413e2e,thanks giving,2023-11-30,2023-11-30,375.81,8897,446ee1e6-9bf9-49b2-aa5e-964ee1fdf8b0
496f2260-8406-4b1b-b1a6-02712ace6d8f,normal day,2019-04-11,2019-04-12,95.68,5137,a4ab343c-a4b1-47bf-8047-907e8f335cbc
e04bfb3e-6613-43b1-82ae-dac0806cfa1f,normal day,2019-08-19,2019-08-20,238.41,7935,a6afec7e-8a5f-4272-acb9-ec0daaf5d1e3
b90af6bb-5fbd-4d02-9a4c-d5f47bfb2b58,normal day,2019-01-04,2019-01-05,175.36,7305,898bc0aa-541e-48b1-9b41-18e825fbf3a1
908643b3-9d6f-4692-945b-140eebc09a80,season end sale,2023-06-26,2023-07-31,6587.7,26080,91ce76cf-9b02-49f4-b75c-710cf7b61b8a
20674c93-740d-4c03-ab1c-1c801a05d7a4,christmas and new year,2018-12-31,2023-12-31,9319.06,76985,f7761e5c-36e2-4356-b366-208b09a2b1f2
40d50675-4493-41c0-ae28-17741c056e98,normal day,2021-09-25,2021-09-26,456.4,6260,93658f47-fa7f-457e-9699-b0f2cdde1be8
03dba411-fdaf-4106-a3bf-f3d44cf3ffa2,valentines day,2020-02-13,2023-02-20,3414.17,13397,be4f3539-5bd0-4bd2-a135-33df65b03618
4add1189-645a-49ae-892b-8f4e8d123313,thanks giving,2019-11-26,2023-11-30,7874.62,17522,52be4c4f-e72b-44d0-9aae-25dbbf4a5d08
92e9a89e-abd7-4305-9fc4-93591f8501c7,normal day,2022-08-09,2022-08-10,244.45,6643,5a91ac8b-37dd-44d1-acb7-194063290580
0d12ffd8-d48f-41d0-a1fc-469fa098a908,christmas and new year,2018-12-12,2023-12-31,3235.33,93851,0baad5ac-e197-4be9-ad2b-0855963c9933
ef1d3fc3-c73e-420a-8e3a-20c8ad872b5a,normal day,2021-10-21,2021-10-22,567.07,6030,d8cdffb7-6cc3-4ed8-9846-16546a9c779b
3b32c986-334a-4fe5-b63d-926257ffcc9c,normal day,2023-10-17,2023-10-18,158.25,5237,51491605-c047-4050-b831-f37ebb68544f
b87c8123-13c2-449e-92fb-151c77237453,normal day,2020-04-17,2020-04-18,101.48,6290,aadfc0dd-c06e-4942-98d2-7b993d874127
401eda91-3a99-4d08-ac47-54d72a248aa3,normal day,2023-04-07,2023-04-08,230.39,5533,efda9978-0c12-4c38-99e4-ce442df4e1ec
c801a910-4fda-4256-91bb-5b12354e4fc1,thanks giving,2023-11-30,2023-11-30,840.32,5692,18e0a622-6464-4249-a81e-57509b80ecba
cb2d9cc5-4583-42a1-9f00-2cf1f5c85ef1,normal day,2021-09-21,2021-09-22,144.87,9760,cfbdfeb0-2132-46da-a32c-d53a49060626
c73824d2-a726-4e28-89e2-17db2d448dcb,prime day,2023-07-12,2023-08-01,44098.78,63892,86a5f53d-86e4-469b-b709-d554df213767
e471cf13-e733-40c5-9af0-871a3c04a773,normal day,2021-10-05,2021-10-06,49.76,6492,56492aef-4758-4aae-a2d0-56e0b6e02db3
451ed0e0-8e8f-4bb2-b7e8-9358ad6d3032,prime day,2023-07-17,2023-08-01,11917.56,53408,1fd45a60-8eb6-4d9d-874b-19c093c2ee02
5bf63a92-c166-40f1-84e3-ad796087a151,season end sale,2019-06-24,2023-07-31,1039.69,33706,6e79b62f-c2c9-4ba4-8d2e-c7d844adcb74
1478bdc3-34c1-44c0-8e01-49c77dd65026,mother's day,2018-05-02,2023-05-15,2360.75,9966,e20d77e8-0108-4b49-a95e-b51b0c4edc80
72f6d323-c5a2-48d3-b252-1cea030fb0fe,normal day,2019-01-29,2019-01-30,28.97,5230,2f807bbe-137c-45cf-ba9d-4b20f89cba1c
e9842eec-3b1b-410c-81dd-e6a091687024,season end sale,2022-06-16,2023-07-31,521.55,74790,921614b9-22b8-4298-83b1-7aae98a5fa5a
4d520656-20ed-45fa-8b45-5c39dba48898,normal day,2018-04-08,2018-04-09,1100.92,7741,5db34b26-2875-450b-8649-d409d85edc0a
5a13f948-52cd-4e31-9bd3-2221da8e9552,thanks giving,2023-11-25,2023-11-30,584.14,16899,740895eb-b5f5-4225-9858-ae97f9b549f6
04e59366-7542-410f-abab-905f7f6bff8c,normal day,2021-04-20,2021-04-21,2847.78,9794,0f98b764-503d-443b-ad14-ecb9ce1d514d
709006d2-d04a-4ed8-b937-8d2091574836,valentines day,2023-02-27,2023-02-20,596.94,11689,cc3e75fc-e60e-4919-a3f1-ff527c74da94
294828d6-b63c-4caf-ada5-c234eb9ce61a,normal day,2020-03-13,2020-03-14,246.49,8889,6ecfd0a4-3b9c-4181-be39-4db908c2565b
1efaa8ac-518c-4a50-97c8-fd989135944c,prime day,2019-07-22,2023-08-01,402.61,68115,31f4764c-ae8d-4ae6-b098-9091df6f86d8
18df316c-279d-4fc5-8420-df3b09af0a8b,normal day,2019-01-03,2019-01-04,138.27,8425,95a10b80-0f55-4d2d-83b1-10da23a4e457
432a1eb8-df41-4bc9-8084-809689faa6d5,normal day,2021-08-08,2021-08-09,285.57,8593,63c6e08a-df92-4a57-84db-049c468685d4
f87eca60-498f-4538-a7a7-d16aa7ee64f5,valentines day,2020-02-01,2023-02-20,1719.41,17696,2a97eed1-a79a-4c80-a6a9-4fc97b2be7a6
8d0c3875-16fb-4bf0-ae26-1cdc15c171e2,valentines day,2020-02-26,2023-02-20,4519.34,19003,95475d60-be26-4114-b7aa-176b7511b25e
0a293772-e4aa-479b-86e6-892eebe4bc3f,normal day,2018-04-15,2018-04-16,236.01,7434,fdf714b8-4114-4b56-a79e-8540e91df9dc
c0761216-439e-4c47-8e3a-c9cae6b80cc2,normal day,2022-01-13,2022-01-14,74.9,7304,0e38192a-b49a-40a1-a81d-d2f25edbaee0
d7fb5672-d964-4c44-a5e6-47e6ed8226f2,normal day,2019-10-03,2019-10-04,290.48,9572,3bf157be-b005-4b59-a24b-9f71197be8d2
ccca8fe1-e237-4c0e-9997-64395af1d479,normal day,2020-01-12,2020-01-13,269.63,9879,ec14286d-777d-4199-b44e-f15c0a9198c5
4692e785-569f-4f79-b66f-fcdfd084f06c,normal day,2018-03-09,2018-03-10,144.76,9106,8cadaa98-f59f-4560-8ccb-7e442b6b2128
6c5102c8-02c0-4fdd-a7f8-64abc5fecad3,mother's day,2023-05-10,2023-05-15,827.5,11664,f52e46e2-1709-4eee-abc3-c1c6491ffe7d
f6164f76-8bce-4206-b5c5-5afac4609611,normal day,2021-03-29,2021-03-30,67.86,6787,b346388d-4522-4222-a73a-1d74f3301683
f165f6f8-df17-4554-8a0f-cf51202f746b,mother's day,2023-05-01,2023-05-15,995.54,8103,3785b067-fef5-4d71-834b-f9a47542d705
09051b95-9aa4-40a8-8597-90ef8be1c95a,season end sale,2021-06-03,2023-07-31,3220.52,53540,a003988c-5625-4270-9b32-e3b1fb84c3b2
5f251311-8d3d-4a17-8bdc-d1dd28721731,normal day,2019-04-30,2019-05-01,50.16,5048,5b703d8e-6950-4f70-9a92-c847acae0d3e
4fbd4d86-7205-4880-b4ff-495957b443da,season end sale,2023-06-16,2023-07-31,797.32,77184,84135289-9bc1-42d7-b32e-26cb26ae394e
21af3104-c2b2-4928-979a-cfdddcf9e6d2,normal day,2021-11-05,2021-11-06,5147.37,7297,7e6c89bd-1127-4715-955a-ae5476afc28e
076e694d-c32c-40a1-bc3b-dceb1f3bd201,season end sale,2018-06-09,2023-07-31,4897.17,75580,3cc02bcc-d159-46bf-a318-43cdd00a29ab
5ebb1f11-75f8-426f-8463-eaf23e696df4,mother's day,2021-05-06,2023-05-15,2939.44,6044,a3963a7b-798e-40fc-a9d0-85534acec4b3
25697b72-b7b4-44a8-8019-40a5c34ca419,normal day,2019-04-02,2019-04-03,413.98,8011,fb2cf242-eb65-4dbf-b375-6424a0b4595b
3c9a271b-1fd0-4e88-987b-27b78726bc80,prime day,2021-07-22,2023-08-01,6862.63,63218,29d67ad4-0c37-48b1-b096-4d5953df9a2c
693255a0-d4d3-43cd-a710-a69336a36519,normal day,2019-04-08,2019-04-09,238.08,9108,7726d493-f67c-48d8-9012-f5128762076b
9fd93e51-09d4-4ba9-b779-3b10a9f75e2a,normal day,2021-04-26,2021-04-27,9.66,6445,15c613bd-5706-428a-8210-24d819c7f2db
887b0433-013d-430e-b07a-c8149ca7ca1f,normal day,2018-08-20,2018-08-21,104.68,7715,32456a94-6008-4c0b-9366-a718b9d7b41c
d42300b0-8df9-4ef9-b905-f0b6ce7350ec,normal day,2020-08-08,2020-08-09,235.56,8102,001b3dc7-4d74-41d9-b7ec-8c8c17fb792a
9fdccbc9-c792-4f71-bd13-16fd32f0bef3,season end sale,2023-06-08,2023-07-31,3055.05,45106,ff5f63e7-5d7a-4884-ad7b-4e9caca465c9
2441a6ae-be19-4744-90cf-554fb12d8039,normal day,2019-04-25,2019-04-26,524.84,5875,fc8b57c5-f13b-4ce9-8307-f3555ff41050
c83277b8-e02b-4e9a-92b2-5be42f467283,normal day,2020-04-16,2020-04-17,993.45,9695,b541b885-95e6-47ea-b647-598ee01ca5c0
cda2e0e1-69a1-4d34-9e7b-6606819f3de8,season end sale,2020-06-25,2023-07-31,2831.5,91895,2412d613-2e99-423d-b3a4-9264eb6fa5d9
9d4501aa-6dc9-49cf-8dbf-c8e843591c70,normal day,2021-11-06,2021-11-07,233.93,7588,b884cede-36c5-4bbd-bb98-67f02e6db44a
09545b05-a246-485f-a820-7eb813a7334e,normal day,2018-08-26,2018-08-27,36.0,8041,d41d8d10-08d1-440c-b34b-7602a65ebedb
45521ac7-a8a8-4a43-add7-63090f4cbc80,normal day,2023-03-06,2023-03-07,725.75,7346,294069d1-5e9c-427b-a063-5cdc74a18b20
34b0f47f-c495-4266-8aab-8dc2fcaf6bba,normal day,2019-09-04,2019-09-05,51.24,6539,2c3de55e-4aaf-4b8b-aea8-c1bb76d72497
ba429ff9-6956-45a0-8981-b90bb4c5e50c,mother's day,2022-05-01,2023-05-15,4918.48,5700,5afb6c11-62ca-49f0-9236-6cfebda04b39
f6fbbd71-f2ab-426e-a7a3-870aa279dd52,normal day,2020-09-23,2020-09-24,582.41,8620,9f2edaf6-f96e-437d-8acc-f4a706a7975c
4d20f2cc-9785-4482-9267-2b5eb708ca22,normal day,2023-04-25,2023-04-26,105.16,5309,2ce1c01d-13ef-4f1a-a977-0ab5ba4d9b74
b691a9b7-c900-491a-925d-1ab89fb73be7,mother's day,2022-05-09,2023-05-15,974.4,10420,bb530716-3aff-404e-958c-0f6048cc27fe
6222a532-22dd-4d03-9f26-8385bb1740a5,normal day,2020-10-07,2020-10-08,470.46,8359,7d608b16-65bd-46f4-82e3-c72ce65c5020
cdfc48af-57b8-4ad5-ac55-89ff7b4f1004,normal day,2021-10-15,2021-10-16,163.34,6061,b4a345aa-2344-4367-88fa-a5b236e067c0
f05644b4-606c-40da-92d9-20ec7a6f3f91,normal day,2019-11-12,2019-11-13,48.54,7455,25188979-515e-43c6-97be-c136e40ed2cd
e3a6106d-6c7f-4f17-a2cf-1c8a4d3772fe,mother's day,2020-05-17,2023-05-15,11467.13,11282,220a2878-ae2e-403f-ac80-10be4f71df64
ae3bfd27-1d37-44b5-b3dc-381238090bac,normal day,2023-03-12,2023-03-13,670.08,7225,3adbd31d-ab27-494d-9fdd-e9d12fba00af
dd416896-b601-4cc3-9906-9c5c72df1144,valentines day,2021-02-19,2023-02-20,8415.82,12864,2a66d94f-01f2-4fb1-aa1b-23320335b613
f9ae3ad2-aad7-4abc-8a97-fcb13ac1a792,normal day,2022-08-12,2022-08-13,66.03,8751,db1433a4-02de-4fde-b3aa-bd6076b05a2c
9f690e5b-73c5-49b1-9606-4f4ae44a7f78,normal day,2021-04-29,2021-04-30,420.24,5368,7940c0b6-8336-4945-a78a-e3495836d29f
4498b19a-9b46-4faa-974b-0d155b62c27d,christmas and new year,2019-12-10,2023-12-31,5629.28,52799,cd4d14c0-d8d9-4337-b09d-511c6ca61d4c
343da3ed-9f90-4ec9-b369-939fa29f584a,normal day,2019-01-02,2019-01-03,153.27,7023,69e138ed-c73f-4bc2-ba1a-da7758579ea8
c13dfd96-e57d-42f2-8a6d-da1122ce83ba,normal day,2020-09-15,2020-09-16,64.01,8472,3d7a8eeb-78c2-419c-8862-99d09da7128a
456ea03e-a591-4f3b-b68c-0681db678726,thanks giving,2019-11-30,2023-11-30,3619.8,16830,2b2fd6bc-d71a-4711-b0d3-1e290440f7af
9bac15e7-15a4-4b1e-a503-b921237e5dbe,normal day,2020-08-16,2020-08-17,386.07,5011,e65e94ce-d0aa-4216-9373-3dae7e9c289c
b97ea927-c472-4c85-b469-4973ff8e1516,normal day,2021-09-03,2021-09-04,71.82,5252,fab1a22f-35ff-4ee0-a2e5-05ae7a4b4590
fe758767-7eab-43eb-8e21-3339f55a69ed,prime day,2021-07-05,2023-08-01,3456.95,53441,58f44f86-04c4-40dd-afca-7887409d7dbe
e9b93f61-097d-4792-a81e-3bfe6f3af0e1,normal day,2020-11-10,2020-11-11,51.38,8629,77cefc0e-c388-4c24-883a-52d6b77870b8
139e5a44-0951-48ce-8e61-ad258c6a41b5,mother's day,2018-05-27,2023-05-15,295.43,5434,8c566d6a-026e-4c91-9cd3-7975d59a181d
5f6d8f46-21df-4e06-aab7-88264b797557,normal day,2020-01-21,2020-01-22,361.54,7793,9d604013-0e78-407b-b605-fc1bd7da8d30
5e683a0c-18f1-474e-b33e-e26050815577,normal day,2022-08-08,2022-08-09,50.98,6755,64d6fa41-3a74-4452-a242-050fd48e9acf
4e56e6f8-1ac8-4ae5-96a8-2b8f9c490e22,thanks giving,2019-11-19,2023-11-30,307.51,10020,7a916cbe-fb0a-4684-ba5d-cfefa30f5b27
689f8452-2cdb-45f6-88cf-72805f62ea1f,normal day,2022-03-05,2022-03-06,127.6,7227,acfd2e4c-3a58-46b8-a1f0-5aa78397bd77
6bef8167-6477-4eea-97bb-1717aaf83823,normal day,2020-01-07,2020-01-08,717.57,7831,f1ab9105-eb63-46bd-a0aa-4b8d94beca60
7a76e7a0-6875-449a-92f2-669e6123dbd7,season end sale,2019-06-07,2023-07-31,3869.41,64526,05aa6a8b-c7a2-4fbb-816c-216b087c2e38
20597970-6b38-4747-99f1-6d9008569fbb,normal day,2021-08-09,2021-08-10,39.26,7719,568fe6eb-632f-48e9-87f6-adede960fab4
90bdeb41-4ab1-41b3-ad8c-b2bb097ac88b,normal day,2023-03-15,2023-03-16,626.56,6585,4136a276-60ee-482a-94d8-2a1130dc3c56
f64aa91f-5354-4dc1-8ac4-3fd14105f457,normal day,2018-08-26,2018-08-27,60.54,7632,5d9e1c6c-382f-4886-b24e-87942f3679cf
044d476e-2537-4f8e-b796-055389c9414b,normal day,2019-04-11,2019-04-12,65.7,5451,6b2c0cd6-48d8-4339-8deb-e6e1698a60b6
967d1154-641c-4687-a8b0-e9200c5a7465,season end sale,2021-06-28,2023-07-31,864.98,20118,c3803e75-db8c-4e56-8c20-491cf0a6d838
85007b8a-e6c7-4ccf-ab69-19147caee7ec,season end sale,2023-06-28,2023-07-31,995.03,74589,c740892a-beaf-4934-a809-bb976bc50abf
f6a8d612-b80d-4be6-9a4a-2bcf5b60520b,normal day,2022-09-28,2022-09-29,226.76,6750,e626f596-5816-4f68-9afc-8db594b4e60d
e0497771-0b12-4953-83a6-494f8a41edd4,valentines day,2020-02-16,2023-02-20,1066.05,14429,61e5d9d5-d0f1-47be-beb1-4dc9d9a220e2
bffe1cbe-c13e-42fc-8f4a-516f0fe17f3b,valentines day,2018-02-02,2023-02-20,2326.06,13017,6969a3a5-a569-4d70-93a0-48e37375bce7
53c497f8-1b91-40ab-9294-cf175a44a789,christmas and new year,2022-12-27,2023-12-31,7865.83,69304,5c26523a-91df-462d-a39e-4adf47425ba8
4575a8ea-b831-4b5e-a6bc-9a5aca6b9bd9,christmas and new year,2020-12-07,2023-12-31,6776.42,53878,5c24c53b-307f-4af5-b560-d6b099d9e69a
cdbf6bb7-733c-4952-9be5-1f94cf63c5b7,valentines day,2023-02-23,2023-02-20,386.11,18768,5b5869ff-57a1-4595-a506-767075e0fa9a
6a1d1c04-aeab-48c5-94a7-5987c9d4f78d,normal day,2020-03-04,2020-03-05,332.1,6994,30fd0f15-18e2-4d99-9e34-34074ed0d720
2b3d805f-082e-4d30-aeeb-0423e128b9fe,normal day,2022-04-27,2022-04-28,349.3,9517,51efc00d-cc6f-4bc5-87df-59c5e8ce4bf9
02522503-00a6-42bb-99be-b0e60d04004a,mother's day,2023-05-15,2023-05-15,577.82,10721,2ae89285-432c-4570-9a79-f5a96dd94d17
72442825-6435-41c9-8cfa-22b6a476f15d,thanks giving,2021-11-25,2023-11-30,35454.89,13254,35e9f61c-49fa-4dcd-94d1-5eba5186a163
f7d5d299-650c-4424-8772-3397333876cf,normal day,2018-03-30,2018-03-31,171.72,6243,09098bb9-5dc3-49ac-9001-c55406ae9396
f68c0111-2c44-45c5-8e4b-52c71f4ec9c8,christmas and new year,2018-12-10,2023-12-31,1556.56,34032,52363568-698d-4d63-8268-30da8d06c406
6ebe46bc-60db-4bcc-819f-08ac11115437,prime day,2019-07-15,2023-08-01,9442.69,61896,d555bb86-c32b-4835-bc11-8fdb74618067
05f07bc5-0916-4725-8594-b59b1b96c2b9,normal day,2019-03-18,2019-03-19,133.5,9439,6c73ef17-18c2-4347-84be-3ff8a618ceb7
1ce8238f-36a7-40ff-a48b-417ee2350fc2,season end sale,2019-06-06,2023-07-31,802.64,49124,a0f1d8a4-aefe-4270-993f-8970ddd63ff9
1a06c49a-39f1-45d3-bf70-28ab1d36aff9,normal day,2018-03-29,2018-03-30,1192.72,7607,a0eb3681-dfc9-4a08-960b-b036c2563fc1
55bbccae-5f8c-4e8a-92b3-42e2cbc8daba,valentines day,2019-02-09,2023-02-20,1170.07,16519,cb500240-1cde-4db0-80c7-87188efdf2b9
abc0334c-a91a-45ba-9a8a-5531dfeb250c,normal day,2022-10-18,2022-10-19,2135.83,9092,770c2f1b-92fc-4726-923c-3d62514aeb9b
d7b8f23a-8670-4930-a188-477a4a72504b,season end sale,2018-06-24,2023-07-31,796.46,23525,8cb91651-8e26-4c33-9089-afd4939b2a6f
3b18e3e3-8ebb-459b-8f19-22de39a817ad,normal day,2023-04-08,2023-04-09,214.62,7486,865f31bd-7c69-4c1b-8723-e64d32050736
58a1bb29-ecb8-48d1-be0e-633703d2875d,normal day,2020-03-10,2020-03-11,263.36,9002,df2aacec-b1b2-4757-8838-ce5ae50c0363
3c533418-71b3-4bc5-b83d-0ea1b39c7805,season end sale,2020-06-26,2023-07-31,92648.99,33948,7de922f0-9e5b-47e7-8c28-0119924fdb82
5c27cfe3-b51e-4e99-bdb1-40e86c40f723,normal day,2019-03-11,2019-03-12,197.15,9056,449ed992-c0fa-4240-bde3-eb2b260b4914
842e87c0-720b-400b-8fcc-b759d4f30d06,normal day,2022-03-29,2022-03-30,351.35,8064,fdfef59b-a4e0-4229-8174-86921e932acf
340ca156-f4e6-4046-819c-e8be628b7008,normal day,2018-01-14,2018-01-15,46.09,6639,6317cae4-7d70-4c0b-8229-7db6494a176e
fb79e8b1-d3e8-4450-93b4-fa569eba33fb,normal day,2023-08-03,2023-08-04,4875.39,8834,fc0b0767-baf0-4776-940d-ae2b17f62ed6
e5c17a57-d976-426b-9f89-c0f7c6aa44b5,thanks giving,2018-11-19,2023-11-30,2350.96,13033,bd25dc26-d267-44d9-84fa-efcead002933
8e1ce52a-dfd3-4c9c-90ce-f0493c70538d,normal day,2022-04-30,2022-05-01,57.64,7970,9ad983af-8999-4b0d-a7b4-ad6a33715696
9d90eb32-6609-4886-b769-490a185f209f,valentines day,2022-02-25,2023-02-20,1248.59,14779,96b7133f-31c2-4590-890f-7c2d3fb3232b
4ec69a1b-76a1-4546-80ab-1e6862253a77,mother's day,2021-05-11,2023-05-15,5148.2,5672,9663522a-5e13-4611-898c-c57b614cf4ec
e0abdf7d-13d1-4a1d-9a8c-55b17c9d490f,thanks giving,2021-11-17,2023-11-30,152.86,10420,162c6faa-a75a-4601-992d-ccf04bc1a3b0
8e6d283d-e785-4719-b4b6-4cc08222ecf9,normal day,2019-01-13,2019-01-14,178.84,7753,5208d7bb-6968-4dde-b870-f8f6c7d704f1
76881c42-ec3f-4c1a-97b7-56a71bd6cd41,normal day,2019-03-19,2019-03-20,51.11,7223,36f75237-2830-4510-96d5-066d643c9a00
2bbbfd8d-7164-4804-9088-a9314e97a841,normal day,2023-04-13,2023-04-14,112.31,6783,31af36a0-fffb-4b01-9e0d-0e4a9635bee0
400cd435-fdf2-4664-bb60-db66723ffa38,normal day,2021-08-13,2021-08-14,616.8,8153,8e11c073-8736-438a-a671-7c4b80a1f973
18e8e17e-762d-4545-9ba8-a0c80c8d9efd,prime day,2022-07-03,2023-08-01,1023.91,62824,ffcd464d-379e-4014-86ff-482b448badb1
e71014bc-0d21-49b8-a8a9-59bb56a333af,normal day,2023-08-29,2023-08-30,829.09,8312,ddfa233a-920d-4f66-b9db-bbf6b9c27e69
eb711cc0-1a23-4ba2-a1ae-526310c7c6a7,prime day,2022-07-31,2023-08-01,7033.05,65623,0aac5204-f642-4744-8f40-c214aabcfc9c
cf5ac845-16ed-4354-a73d-89ae2fae066e,mother's day,2021-05-10,2023-05-15,4333.36,10250,58ad554b-f21f-4bb3-976b-09acf557f4fa
75a274eb-db2c-40db-835e-646e1afef643,normal day,2022-08-13,2022-08-14,165.95,9265,9ff0f8c4-566c-4802-8b8e-1f9ec15127e7
87766561-b00e-4d19-b39e-e674a823f57c,valentines day,2022-02-14,2023-02-20,1630.73,11467,a380fbb6-8817-44e2-9d07-7bd52322931a
96e9ee9f-6d10-4669-ae6f-d0957a32d692,mother's day,2020-05-22,2023-05-15,480.79,8132,39490c72-619b-4837-b2c5-7995643e6299
acbb68ff-faf5-4ee2-bf2f-ddb91b3630c8,christmas and new year,2023-12-12,2023-12-31,1079.77,72514,c686e2d2-19b0-4d87-a0d7-77b3cc49a83a
feb752b4-2f5f-4c55-bc6e-914826339a09,normal day,2022-03-25,2022-03-26,3855.7,9394,783b0257-0b85-4ad7-9dea-05a8423f11e6
