VisitorID,PageID,DateVisited,Action
7593b9d8-53c8-4793-83e1-408db9b00d0d,ae28e6a6-cf1c-4d30-96d5-4e772149be7f,2018-12-12,purchase
52aa1f6e-d64a-4ddd-8ffc-b86d093c49b1,7c7867c2-aac4-40fb-88ab-ad5f11a3c425,2022-08-29,purchase
234c3394-f1af-4819-b176-dee3383eca9e,4811d541-908d-48de-a575-a3289034e5af,2022-06-04,not_purchase
c83bcb65-e238-48c6-abbb-797f70d2966c,96945e96-5d0a-46e1-9888-57ed58c12632,2023-06-12,not_purchase
5bb61c54-2cad-45d8-9a0b-c0b712d974d3,af32702c-97c9-4f66-930a-e457315aafa5,2020-11-10,not_purchase
37b0bd6e-96a2-49f3-a61c-9db553e0d7be,f78e96c1-ea89-4bac-b7a3-14dd5d251a4a,2019-01-21,not_purchase
d50496cb-5c2c-4d3a-bbfa-fd3def20771f,66fc5096-1063-486d-87a7-6883787a9acf,2021-06-12,not_purchase
439459a3-31b0-40fa-a75f-d4cb8e7cf02f,3312f101-d6ff-44a4-b4a5-504f2832995f,2018-08-08,not_purchase
3d6bd3d2-9ec9-44ee-a1cc-f46c2a4d909f,0b7529c6-c809-4e38-bf76-eacd6700af32,2021-11-01,not_purchase
a691d1cb-2a3a-4707-972f-09518004f35f,038ca9a5-cfe0-480c-9989-fd2fab872bc8,2018-08-13,not_purchase
7f35a2a2-7741-4895-9e65-6d1c4e72bcd0,6a4a9b4d-3db8-41df-b203-70e38fd9b112,2022-05-17,not_purchase
7a2ffe7c-907c-44e9-a80d-7ea84e7d9970,b726dace-048f-495b-9a29-c85c6ef28c1f,2021-11-18,not_purchase
d3128bcb-3d50-4309-934e-19f8095a15d1,d8ed3bad-a417-40d5-a63d-6507ffe7999b,2023-05-30,not_purchase
57b56077-0cfb-4774-bf31-e87f043a482f,e023c16d-853b-4b3d-9b51-2b8a14f6d81a,2021-08-28,not_purchase
93051dc9-0582-47ad-80e2-7cd6b6a4bc9b,c6344d43-8f70-4043-ae2e-23548da1eacc,2020-03-21,not_purchase
6674d65d-0456-4c96-afde-dbb6161744fd,862be3d0-5593-4db7-b01d-3f8752be2a5d,2023-02-18,not_purchase
7df83aa9-a62b-49e0-b37a-c381e5a45daf,43a1cfd3-4160-43e4-a969-03b2727c7278,2020-03-16,not_purchase
e50f9305-c78d-40fb-a980-b272da7c7ed4,85b3aa6b-b13d-46f3-b797-f6abc366350d,2022-10-03,purchase
88764d9b-15c2-44cc-85b2-e226e39b6d99,a504d1b3-20ea-43cf-95d9-d8e78315aa8d,2021-10-15,purchase
bba5718c-ebe3-4070-b0cc-681ad15ef37f,dfd6e830-b07a-49d2-90b4-d556c6ddd695,2023-07-07,not_purchase
88dac632-ba1f-4efe-8596-590e9a39df8a,0fe41192-ae10-4b19-b2bf-cf884b81e013,2018-12-03,purchase
bd3035eb-64c7-4a09-bfa6-81cff780d91d,06bc9988-be97-40d6-a914-03382d9ee0fa,2019-10-19,purchase
f788cb99-93b2-4897-8d45-8b2f0ada8116,a0045f36-1158-4228-a044-d524d4a05ee8,2019-12-06,not_purchase
c91e2c10-33e2-452b-98e7-881f68bd78a5,330a3538-4702-45e5-a549-0ed35dc49e7e,2020-01-10,not_purchase
6b77d7f4-5a66-41f3-b0a1-5debf893945a,3aa1a5ed-3d50-425f-ac38-8e64708b8935,2018-08-12,not_purchase
da75d070-96cf-4cf2-ab68-4be61827302e,bef24b29-eaa8-4694-bee7-5a54e713b9af,2018-11-26,purchase
030976b9-db0a-4567-8028-64a26978a162,ae02f032-3ca6-431c-b145-a550ba6006ac,2018-10-09,not_purchase
1d4d9848-ce2c-4ca8-8390-930c4b3846e3,9ce1986a-c747-4faf-b220-1f9269d68f09,2019-08-27,not_purchase
70d9c43d-a15d-40c7-83bd-a7365a371396,a610ab1a-a84d-4eea-891d-3ad79bbd8a85,2021-03-29,not_purchase
0f41ee9b-3c8f-457e-b986-3a0c03f4acd0,b6ba6093-8e0c-4899-a7d9-d866df7beaa3,2021-02-21,not_purchase
a0c96ff4-8036-4caf-8046-6c34d5b8438a,6923b04d-7f48-4ed0-bd2b-458e73e698c7,2019-04-14,purchase
b7f8aeeb-3c77-4566-9eea-52cc499bb354,0aa7c441-78d5-4149-9c58-30ea41b62bb5,2020-08-13,not_purchase
ecd6cefd-51b5-488a-bb67-7692e99b2b29,29214b69-de9a-4f02-aa01-c793f10d6966,2021-03-21,not_purchase
2f2b98f7-841f-4e5a-9686-87b530829982,eecdf145-ee12-468d-aa33-88e5090831f0,2018-09-13,not_purchase
75a576d0-3b9c-4210-9a01-d2b5a80beb9a,52e2769b-e09b-4d0d-a1d7-84fb1af0db45,2018-10-25,purchase
60741dc9-f51b-42ef-9efc-1cd876a46428,bbf1c86f-4eb2-493e-bd29-c3653b74110d,2022-01-08,purchase
d12b2836-4d23-4558-92d5-29a572296c80,72bcd8c1-fdd5-40ee-afba-a92b428b1b1c,2023-03-16,purchase
794dcd97-9821-421a-8943-2dd2ab94e146,ca50208b-2337-483c-bdc7-fc436aa11287,2022-05-15,purchase
fb64cb4b-ae93-425f-9ebf-b843bbfc64d8,f611b750-188b-46ba-95ed-2bc37303f424,2021-05-10,purchase
260f9317-c665-4681-ac7d-40a611ba168e,5a326b97-5d06-454b-b2ba-656661e870d2,2019-11-09,not_purchase
bb5a6b8d-e2b5-4d35-986c-2365d8f99ec8,2e3a5cba-beb2-4f4e-9851-22819ecb2807,2020-03-26,not_purchase
bbb88907-442c-421a-b1fc-762b1f359770,3ddc3268-199c-4d5b-8f18-57ffaf92c1d5,2021-06-11,not_purchase
049d5b72-909e-4667-bd70-3c14c9808770,c6bf020e-567c-4920-94e2-1c8572bb8351,2020-12-21,purchase
6c6535bb-e84b-4564-8a2f-70095b2f3195,b16f6b9e-1a5c-4325-8a5e-860288f86ed6,2020-09-11,not_purchase
043ea98c-8d11-4127-9395-1c3ea95f2d08,ee6ec836-3e2e-409e-9b8b-2a89378286b6,2022-05-05,purchase
ef0118a9-9bf8-445b-81c7-5a3b7b99b45a,91773a20-c0cb-40c4-a09e-fa9f6a5d7689,2019-11-24,purchase
62d276ac-6881-45f7-8062-36971ec91fac,739474f8-417c-4d57-8c00-deb4f1294bf1,2020-07-22,not_purchase
1a351e25-503a-4b4a-a6c6-dd469a74d33b,4fc37434-d00d-46d3-8a19-fa1d4a54b42b,2021-11-19,not_purchase
b78cbba0-a9f7-44f3-974f-04af381cbae4,338a7c91-d14c-4c2a-bb3a-352b3e009c04,2021-11-22,purchase
0c1ec4eb-f703-4662-b636-bce890db149f,16e28bbe-99eb-4f23-be42-a4b79f6ad351,2022-05-15,purchase
c68bc9d1-00a2-441a-9a8f-d45c896cfc6c,512ea9ac-09da-441d-b33c-7e08639d86df,2020-05-11,not_purchase
28b89546-681b-44f4-8d22-5f234cebff33,cfa5c044-a276-48df-89d3-ebe0d755048d,2022-12-06,not_purchase
d3d4526b-ac82-48cc-a8ed-3cc83381dc98,274ad181-adb6-4dcf-b695-26c4cdd5ef9f,2022-06-09,not_purchase
bc6629d2-c393-4b4b-ae9f-d104e359d6a3,59116a19-212c-4412-9532-d5d283740581,2020-08-13,not_purchase
636f56ac-211d-4648-a4c4-d4b406478eb3,89c8ffdc-eb87-46b6-8299-0a9cc9e82942,2021-03-19,not_purchase
01d0a097-35ed-4619-8032-5f8eec40c899,253a1e9b-231c-477c-9a83-22ba4a2b1708,2022-11-14,purchase
b7aec81d-53f6-4c60-aa62-7e215ba9c481,3eb009df-5c93-40a9-8a57-985a03f2c0ed,2021-05-30,purchase
4e14a6e8-a969-4132-86c2-ff72e339813e,a6a48d00-0658-4975-96f1-1cb2aaa56891,2023-07-03,not_purchase
8eb0684b-54c5-41ab-92d5-d9d6cc6ca388,9f8e0e5a-78f0-48d4-a77c-0c609d66d31f,2019-04-05,not_purchase
ed4987e8-0538-4745-9471-dcff2932aa6e,24ebe348-cc34-4ee2-8243-4f048810ffda,2021-05-07,not_purchase
6c3314ce-9ce0-493d-b8bd-3058b5da25ea,d19700bf-8b6e-4b25-8ecf-895e8c7297ff,2022-12-11,not_purchase
cc951957-d93a-43f1-a5ba-e9cc86bdf651,135ef83a-3415-4b93-ae96-96e1ca51f42c,2021-10-25,not_purchase
606515ab-18e2-480a-b3b1-02aa382a965a,fb5448a5-e6f3-41da-9de9-09d96e6feb2b,2019-05-27,not_purchase
374599b1-edf6-4f33-bdb7-c235e8f7d57a,38429668-b243-44bb-86d0-40fb30c8091c,2018-11-30,purchase
5e20a68a-9200-449e-92eb-63ccbe57f0eb,215895b7-9ee9-4a65-bdbc-694765d405a5,2019-11-23,purchase
8cb112ea-00b5-43c7-98ef-194ef63fb287,c370ad5a-8704-4502-b67a-2830adda1f33,2019-05-09,not_purchase
d8cf5907-a716-42df-948c-ac69bde7c13e,a93145c4-c56a-4fa5-b47a-25bd95ac88f1,2022-12-16,purchase
50af3377-4d93-43d4-8594-a1ec19b25bcf,26d10d6d-c280-49e0-a773-1857ee84b4ed,2021-09-24,purchase
8d1686cf-03cc-4ad5-bd4b-2c36dee71e30,cefb7828-1a2f-4c30-be42-47d77a44839a,2020-09-22,not_purchase
86fc60ff-5788-4079-98ae-3af111e65d54,a3cb018f-85af-47a0-bfde-992583337a0a,2019-11-08,not_purchase
468ef0c3-e29e-40cf-9e7e-877c4cb289cf,29c0ed02-e2d2-4151-b603-13b49d6801de,2019-10-11,not_purchase
fea1a8d8-0a4d-4dca-aab6-bab71299fc62,b0ea3d44-1ef6-4b6e-b856-82b6266c92a1,2021-11-02,not_purchase
8983d8e5-9c6c-4e16-a78e-87448f4e2c0d,09230e26-e53b-4499-b641-539c774527d3,2022-02-19,purchase
d4ddbde2-b6ed-4ffe-94f2-c91e86c607a2,c99afe80-ff13-4550-b291-03773faebb92,2019-01-13,purchase
0470eec9-22e0-4b36-8289-28965117cd58,10c9825f-2a2f-4e9e-9406-451390aa6d76,2022-03-26,not_purchase
cd210bd3-01d5-4384-9568-36fd431642b2,106bcde8-c687-44f0-a241-78824e77ad44,2023-04-27,not_purchase
d8d66fb1-9dfc-411c-81c4-dbb1329d8b39,9f2f1a31-b5db-4a4d-a6aa-3fd7ece21e97,2023-04-29,not_purchase
36660cfd-f989-4daf-a31c-e5911589822b,be5fe445-e9d2-436a-a3a0-ffc1f10cb420,2023-05-17,not_purchase
ddc0a9e6-8ba6-4b12-891f-b284f66aae6e,f10b903e-dde3-439b-8311-508eba159100,2018-12-31,purchase
f255b57c-744c-4df6-939b-b692fa1eebfd,64e75d86-9afa-49bb-b35d-093171a37d23,2023-03-06,not_purchase
f3adbd63-261f-4be3-b6f3-588d4f36edc7,85c5c403-28db-43aa-9812-b41932e2af45,2022-03-14,not_purchase
d1a39b7a-0a5e-4bce-a647-f497e12691ab,e395c0be-2c86-4f6f-8eda-389c220e7a6d,2019-05-14,purchase
96c18b8c-6797-4886-9eeb-c3ae41cd45e6,c4109448-a098-4768-83cf-df215436942d,2021-05-27,not_purchase
d31b42ea-3223-43a8-8155-4ed81448100a,0631d504-4a6e-48e1-b73d-52d22e8808dd,2020-02-10,not_purchase
76865c68-785d-4dc4-aebc-dec2ff87c163,fd287791-2850-408f-94bd-2357d8c0c385,2020-01-20,not_purchase
02d89297-56ad-44ac-9cc2-f5508db54afd,bf6e206e-4847-4f92-a7d9-5ed5ff426884,2022-12-27,purchase
c93add4a-6ce1-470e-b537-ac1685aa6ff3,f31b139b-c76a-4f0d-9d61-861c32d88d28,2019-05-23,not_purchase
716d10fc-a55f-4494-b886-77c553d8f15a,87b3ad59-42b2-4057-b995-fdc89f7a343a,2020-11-18,purchase
3b55dca4-51b4-40ea-ab5f-ff2ec60074ba,55b71c78-2b43-4d07-bd42-cc42189c5ec9,2019-04-09,purchase
3395d0da-bb93-4d18-a9e0-bb5cf236ab82,e4b7c63b-2287-49cd-bcde-c40ee1223d86,2021-10-10,not_purchase
381f06a7-b28f-4e6f-a63a-f358957247f7,1c60ef2d-ae55-4079-bb9a-a6091a57217a,2023-04-05,not_purchase
7d2305b3-ac33-4e05-9976-7611e67f4ba5,ad69fbf0-19fa-4c75-800f-be47e7b41b56,2019-02-14,not_purchase
d30ec9d7-4828-4f80-a2c1-6bcaa5ee7fa5,083b8b71-cb3d-44ff-824f-f84d6baeb46f,2023-07-02,not_purchase
9a22033d-5d1f-4f1b-b9f2-62f2fd6f3469,af6e7de8-3272-46e7-bae8-3d714c8b0811,2023-06-23,not_purchase
6f9d3f8f-8a02-46ab-8d5e-8d7ebf3e098d,f79c3822-c539-4c51-ae4b-bc92797d6b0f,2022-11-05,not_purchase
b9e87e0f-7dbc-4ee6-bd7d-22531ff20efe,971c0956-e883-486e-86f5-de84f1baf9cf,2019-03-10,not_purchase
fa1730cf-3648-4e98-9b1f-1b3207e02e81,542e9e3f-aa11-4122-91bb-393e1fcadb18,2020-02-06,not_purchase
d182f5e3-a896-4172-b01c-72328d1bbcb8,59ab70d4-a4e0-432d-80ff-34400425a8a7,2023-03-26,not_purchase
6d017ed4-ca13-4530-9111-ec7d4e413833,2a59f5d6-4672-4321-8436-d4a5a949b591,2019-04-29,not_purchase
384149c3-a507-4716-a216-c9122f79dfa1,50458a82-f0e0-4d0c-b6fe-73e1ec3983fb,2020-08-10,purchase
9b6c5c2b-46e1-4674-af6b-5ca0cece5378,d1706854-d1fd-4691-bb86-166d39e57f26,2020-04-27,purchase
0d756168-9ad7-41b1-8ab9-beedb6662231,7697018f-8b93-4616-9e61-610d1e16c83f,2020-03-21,not_purchase
fe4ede20-cf63-405f-a64b-02c25cedb964,40f203a4-e43f-4212-bfcb-2976f3f1c122,2020-08-08,not_purchase
2baeaaa5-b491-40b0-ad0f-f16f9228922b,23113498-5d27-4e49-be4e-4b00b1b50fa3,2021-08-15,purchase
6171a638-815a-4a94-b7dd-562b00e9a907,1a5bdfb4-56f1-4768-81a4-15d3a1b58936,2021-08-20,not_purchase
64c97642-6163-4a58-9cce-decfff7b4f73,541c8ed9-7af6-4c6a-969f-bc99778afc51,2021-01-16,not_purchase
1c5d697e-3a1a-40b9-93ca-93a6a39673ad,3e4ea633-c5af-4839-a74a-c6fe24e82853,2019-10-10,purchase
b103d12d-abb0-492d-9f50-41858ba639f4,2f2b89f8-5deb-4c3c-91c0-5495caaf1275,2020-03-30,not_purchase
ce0f9146-2301-454d-87ec-d651e5ef2edd,9f799c94-1c70-47cc-a966-4f855bb9dea1,2018-11-27,purchase
d18c7b4e-2cb4-40e3-a4fa-de8e7b6c73de,f1aa6a0a-8dea-4455-92a2-f41961583164,2020-09-02,purchase
3765cff8-2bb1-4faa-b9ba-f3edb69dd717,521e2380-76c9-418f-a8a5-9d7f18c1b29a,2020-05-12,not_purchase
4e6e7b9f-0abe-46ff-a17a-376965d7dd05,a718e96b-5c3c-49a1-bb1e-36f396320941,2021-12-06,not_purchase
0ef6201d-cf1f-47cb-acdf-fe38d41df26a,3cd15934-6b97-456d-9674-f6e475596c67,2022-01-19,not_purchase
446c4e0e-aed6-4c67-928a-9bd948582f0a,5c19ad14-280a-4040-aee6-5488825bad90,2021-05-25,purchase
7d5e6f4b-5a40-40e7-870b-def10b6fd07a,bcc6c1a8-fac8-41d6-860a-dddfb242bb5e,2018-09-30,not_purchase
447e1329-957a-4e2e-96ec-0eac5b4c0047,302a0bb2-5cce-4d94-9aba-83f9a73c8162,2020-09-02,not_purchase
d07bffbf-440a-4318-9881-f4528a865ade,c42b5186-7758-48c1-bd68-a15c05237ea6,2019-08-28,not_purchase
8eec0676-14fa-4b95-8881-7fd1f30c4cea,53a75782-9b4e-43e6-9af1-8477431dc318,2023-04-29,not_purchase
3faca480-8816-4b82-9cc1-56f81d4500b1,69c1d644-91c3-446b-b763-c199742298ea,2020-01-22,not_purchase
d9701043-e6c0-457b-8726-ba1688a27f6a,bc4f7303-c397-4e3a-91ce-c4e1d9245517,2019-04-06,purchase
ceda418c-d73c-4ff3-938f-5c1754b76d4e,92fffee1-0bc2-4f5f-a569-aef0d7f2d51f,2022-02-25,not_purchase
c7c036d1-45cc-43ec-a2e8-b2cd6100a7ce,edce38dd-6de9-423a-b812-668f64ef94c4,2023-07-09,not_purchase
c2b412dc-d677-41b9-a476-bad6b45c683f,377b9268-f117-44ee-be88-600d04883e55,2020-09-22,not_purchase
610d9c17-2e6d-48d7-9f89-6298f2f39f18,b56a180e-6fdb-42e2-a8b1-e16c2988b548,2020-07-18,purchase
f6c0f956-aafa-4747-a235-732920eab5c6,eb9ea258-3ec2-4006-85e6-1f640f5f08ec,2019-04-21,purchase
c5b62867-fa1e-4be0-acdc-7f2dd34ac63a,052cdfa1-1329-4df4-8bfa-8ac9b0703954,2022-06-15,not_purchase
e8efe153-0727-411b-a1db-610382ef229b,2e6602e2-cf9d-401d-ba8e-966635e619cb,2020-01-25,not_purchase
3046aee7-add6-449c-a3a6-1c1beaa23520,e552f2fd-b654-40e5-a34a-82c9a29dea12,2019-12-29,not_purchase
619de68e-0809-43e4-a3e9-cce92a1c7964,84b62235-5218-490b-9637-34a0f9e38726,2023-06-30,not_purchase
d6daf720-65d2-4875-9306-cb113db35769,70cee942-b833-4824-ab91-861166e85b88,2022-06-24,not_purchase
30b870af-7165-4f83-9b3d-2d4d135655af,a5bacb57-eda0-4f8d-91d4-abe1f6516446,2018-12-10,not_purchase
e35bd6c7-6683-4f9b-8ed1-36a1f7ecb900,9b59cbb3-b021-4768-9cf3-c95c5fe1a2b6,2022-10-15,not_purchase
87ca68f9-fbd6-4b04-8094-124ca74de74d,7847a67d-429b-4a55-bad0-70c0be0572a0,2023-03-01,purchase
1b08837e-9bcb-4708-9754-2ed781248cf6,ccb48758-b067-4e31-8d94-497d0d405337,2020-11-19,purchase
e676ee57-e1bc-4b61-8ee5-416226359ebd,5d664a6f-8520-4238-acac-1f60c0484357,2021-05-01,purchase
a89b3da5-6d85-4e9d-93f6-e36f682b452f,e08e90d7-6be6-4533-9587-803d39b8bbde,2021-11-15,not_purchase
f98e569a-94ae-4838-be5d-20b491851016,72af4e9e-9997-4186-b0a1-4439ad1a66fb,2021-09-21,not_purchase
558ce5a7-78fc-4823-897d-3ffbe38d46e6,416ecd01-520e-4d0c-a709-ba14d77723fa,2019-03-03,not_purchase
66699c7d-9efd-400a-b52b-3f40d23b7b12,0678ad00-1172-4c40-bec2-76d3e0303c49,2020-01-10,purchase
864b0ce5-08de-482e-86c7-a20b2df918ce,6a23f4d0-a729-4679-ae8b-b69106f18a45,2020-10-22,not_purchase
2a05bd12-7daa-4329-8374-51c61ce58911,b42c8b0f-fb3b-411f-8e25-c7d66afd6f4c,2023-04-11,not_purchase
c5cfc5ff-56b2-4c71-811c-dcbb5c41c2f8,c1daab3f-c534-455e-a64a-328a1574bf7f,2020-02-05,not_purchase
789d6f58-be00-42d3-baad-4ea0262e711b,53924eb7-8dcf-4a5f-92cf-1e0bde2573b6,2019-12-31,purchase
6a8be709-6279-4c31-8845-5103962abc68,014ffda3-168b-4c6f-acb1-339c6e7f9a48,2022-08-25,purchase
904a8642-5ec3-4a96-a070-2893e6ad96e5,e9dc17a1-7482-4377-8997-de58fac481d8,2021-05-06,not_purchase
39707dc2-230b-42ab-a8df-a9d7652ad8e6,18fb4849-4a64-4fdd-920a-7bc6a166f948,2019-06-29,not_purchase
784f2ef3-cfe1-4ea9-81d6-ef49951950d6,f2123bcc-0ebb-4b68-afa3-791847690ba2,2022-07-30,purchase
997d3619-8824-4d87-89ac-faac9edd5439,e21da8f2-681f-4f3d-8a8d-cf34ca55ae28,2020-05-23,not_purchase
4460084b-e40f-444b-9170-7d51098d2dfe,7d8b1498-dde1-4935-b715-52109c3ee401,2022-09-01,purchase
60ae6c5c-7933-4e28-b488-489da126e762,9517a208-3caf-4e34-9108-78b0896bec57,2022-08-05,not_purchase
af4d224c-d967-4764-aebd-21f5f3b29ac2,f7a71a20-38b6-46bb-862e-aed19656f991,2020-12-21,purchase
dac836fe-e0a1-4343-9248-cb3a9e92c841,25efcd12-a18a-41ab-a8ad-35e721986484,2018-10-09,not_purchase
a94905ff-6221-44b7-9675-84c8ef0761fe,d787777c-c180-4718-b08a-3fdb68bd7e51,2019-10-10,not_purchase
811bd31b-bf48-4c0c-b138-fbadb8fed1ff,e8584dd5-083f-4a3e-bc6e-ed56d6b92956,2022-10-26,not_purchase
49de42ee-3795-4630-ae63-3598d21b8038,ef24f9a2-75f6-4f92-af4d-8ccbc2d5f79b,2023-01-13,not_purchase
cece5390-9823-4684-ab73-a38c60a66dc0,72927d49-7ec3-426e-a2e6-ddf6dc9987e0,2019-09-29,purchase
b2629446-aa9b-4aa8-a135-a1fab206a6a8,ab6f89f7-8cc3-4ade-ae80-08a9bcc6f09c,2023-01-18,not_purchase
e5b27018-2659-42d6-ad3f-d8893569d522,3144a697-85ee-439f-a417-f25530f06d42,2022-04-08,not_purchase
84625fda-2f70-44e9-8c9f-b791d57c2e77,7403a381-5c0a-4f67-be35-ad426b04d11a,2023-06-30,not_purchase
34d9bb71-5e50-4b16-9b4a-38092b016c0e,f0af5cea-cef2-4118-8444-982ff0d5ea06,2021-07-11,not_purchase
81b32dee-6e48-474d-83b9-99c3edb4ea29,3a9bb477-fac8-4ef3-9ed4-5adc9a072b7a,2021-03-17,purchase
ed25fd0f-9173-46b4-bfda-cec840a4cbe9,d96cfb14-d7fa-4f66-9189-5fbbd566030f,2021-12-20,purchase
ee41a281-1a7b-4fa9-a52f-504f8095c036,952eebdc-624f-4eb0-9d4d-d39ec27c5743,2020-10-01,not_purchase
63876595-9ed3-4517-ac22-5bdf31466795,88ed711f-1e99-45dd-a149-0a19be8e4e04,2023-03-03,not_purchase
48e62f49-4d09-4bc5-9a9d-56da61d0d1eb,65897191-0a9b-4a40-b00e-6b6a2867f1ab,2019-09-15,not_purchase
043de025-b4c6-4276-9e6b-e0818d0e217c,fb6c1b5d-4121-4c04-82c0-d6798fb5eb74,2021-08-02,not_purchase
d3d28fae-d281-47b9-9eae-6c0da2affa2a,0c905dcd-5cf7-49a2-a244-e531a1a68a89,2022-12-02,not_purchase
b7458dc5-a623-4f0a-8fd5-886bfbc4af83,d70fc498-3f6a-4b2f-8e65-cb39bab523db,2021-10-27,not_purchase
abc6a3d2-ae31-4822-86e4-6fe189cdf34c,2d0d63d4-93e8-4424-b633-c4732e18a78f,2019-09-08,not_purchase
1c5a884f-138a-4049-bf94-2204b517df9a,03bd074d-edb2-42b7-9511-a0ab82efcb27,2021-12-08,not_purchase
698082b7-2739-46f4-9693-35b76a5eb57b,044b0bf0-3a1a-4a1d-abfd-e87b9beb3794,2023-01-29,purchase
fe323448-e085-4b2e-9c3e-75305693f5e6,497360a5-47c5-4bb2-97ec-69fbc018a7da,2020-04-21,not_purchase
04820d63-9a97-47e0-9519-bde17b2befb6,a4f744cb-a2f5-4751-b62e-280a1b5a9711,2022-10-04,not_purchase
705a5347-e262-4a8b-9d57-2340ecd378b9,30b5f55b-7370-4b64-8a69-b70417e177df,2022-05-16,purchase
abb8fda1-13b3-47b2-b3c8-637a4902c420,c1a27b32-d6a7-423b-8633-abb324f67314,2018-09-25,not_purchase
b949e023-0c95-4561-af19-529b138a1bab,15838d40-20df-4efb-8538-6ab8e89e1164,2018-10-31,not_purchase
d5006a5d-c6c3-4932-ac82-47e8f0bee1a9,18fb0936-10ad-4420-b130-945a4203b9e1,2020-08-27,not_purchase
7ccd7eb5-c24a-4045-8eb8-65f202b0eea2,e2e495b4-c331-4ee2-8c6c-930993ab7383,2021-12-04,not_purchase
d108f7ef-c9f8-4b94-be0f-70b83f38ab8b,8ec77821-845e-4849-b059-a2aef62a439f,2022-06-24,purchase
7dbe8f2c-82a2-4f6d-a605-a5f93b956495,aae9f2e7-0045-4148-9d56-f6d40bfbd2f3,2020-10-09,not_purchase
ad5ff172-3c4f-4733-8488-2e7011e654e3,076c8e93-e08b-460b-9bc9-3add5daa367a,2019-05-11,purchase
50906d54-5dda-473c-ab1a-57e8a93aa3f8,0bafde1b-a517-4789-a89d-b4ff75ba2439,2019-09-11,not_purchase
91a4fc78-e385-4395-9230-4fd846a2779b,65977171-a638-4a9a-9064-155be980cdfc,2020-06-04,purchase
e2063261-d723-45d6-86fa-d8cbc0adf0e1,82a547bb-9621-44a7-a304-b4af7ec5843e,2023-06-16,purchase
57828601-14aa-435b-8d9e-040a77f58556,4aac0130-809a-4e44-9ed2-65c265f8908f,2019-04-02,purchase
7de332f0-3132-4dd5-9ad1-1d0285969f7c,f45fbc1b-d175-4108-bdee-9baddb8db468,2023-02-05,not_purchase
e9b8761a-348a-45af-9b76-3fd7971d681a,a73769ae-68fb-4e57-a440-014f24fca28f,2020-03-18,not_purchase
813342f0-c289-4823-a740-b7bf153cfce0,a9b2b265-b079-4b54-a9c4-02d917f7eee1,2020-04-05,not_purchase
5c428c90-a619-4c74-9c1f-04b82a79034e,05a1c558-169b-490c-8615-1e0efcd63c43,2021-12-07,purchase
7c97ae89-ccdc-4b4f-820e-f7756756e275,98d7d2e8-06c1-468c-a903-242b252ea158,2022-11-09,not_purchase
08f11b12-7d5f-45d9-bfe8-77e7b5dd7a91,70545a33-8279-4bea-a8e0-bfb3d761915e,2020-12-09,not_purchase
764ee11e-a4a5-4838-afb7-a95fe934d864,e912a7b0-6f53-44c8-a592-725c94b91cc4,2023-03-26,not_purchase
bf51be45-4910-4a28-8918-c379586b1602,45504b1a-01b4-4eb9-b20b-60bc4f78dddd,2019-01-21,not_purchase
83b4628a-693e-4814-8ba4-a188adbf880e,bfc122e9-0d14-4297-b737-e26ea669d27f,2023-02-11,purchase
7f539237-831a-4514-a909-65177a3a9807,ffb0d586-44a7-42f1-bde9-595a77d3491a,2021-03-25,not_purchase
e06cafab-17a4-466f-9daf-25b096f61157,38b2c734-9df1-458d-b20d-6e6dc19f6ae5,2021-08-06,not_purchase
f7efd54b-d486-43d6-b627-92e243de6ad1,0726f3fb-1b01-45ba-aafc-9b61cc140348,2023-02-14,purchase
c8f43a03-71df-4a0d-ad64-603ae22b0758,bd4c079b-8e54-456b-b244-efd21e626736,2022-02-28,not_purchase
8c6a28f8-4ff3-4d64-8f22-b0044d61d240,74e3001f-9c35-4030-87ae-362c75bacf61,2019-10-14,not_purchase
e0bbf96e-c358-4c5d-b502-69841c61395c,6381ffa8-b94e-415e-8c19-c806c3c2dfe9,2020-01-15,not_purchase
1abcbd7e-a86d-46e5-a641-c3b44673b3a8,42a349d5-74f8-40c3-8372-790cde8eb7c5,2021-06-03,not_purchase
9adad48e-19c5-4b57-a656-d6bcb85af98f,77ae08a0-f659-4fb5-8b5c-69862d31c950,2022-08-17,purchase
b3254c03-8cba-4429-b6c5-52514e55d0ca,e63b862f-0d72-40be-be05-2e8076128cf5,2022-04-22,not_purchase
32549c03-794e-41c5-af33-bef37cbffa29,a320a00a-09dc-45d1-9df0-49d0445b8741,2023-05-03,not_purchase
3c8fe6db-10c4-4b17-999b-69a6b89f3f3b,d66a00a1-32ea-412b-bcca-653cb9ffda14,2019-03-02,purchase
62781738-9718-42ac-b1fb-7e631ec0f9b4,303a7264-bf4a-433b-8370-210860a4d712,2023-05-23,not_purchase
7bd7b43e-1b81-47ee-917c-261d551a35f0,3f1e1c48-bda8-47ef-b561-a17383b0f758,2022-07-21,not_purchase
0cf9d82d-a9f0-4824-b9eb-7b16bd97a27b,62007eee-54a7-46a5-b46f-e994867f999b,2022-05-01,not_purchase
fc5efa7f-334e-4d29-8e42-dc90be243f65,5847b52e-4a0c-4acf-8e28-73d64cb8ff69,2020-12-29,purchase
e6fc53dd-3683-4335-9c52-34b08f9007c6,dff27b8a-1f1d-4bd9-9b2c-b631c9b2a0d4,2021-04-06,purchase
